gameId,GAME_DATE,HOME_TEAM_ABBREVIATION,HOME_TEAM_PTS,AWAY_TEAM_ABBREVIATION,AWAY_TEAM_PTS
0022300553,2024-01-14,MIN,109,LAC,105
0022300554,2024-01-14,POR,116,PHX,127
0022300550,2024-01-14,DEN,117,IND,109
0022300555,2024-01-15,PHI,124,HOU,115
0022300564,2024-01-15,UTA,132,IND,105
0022300556,2024-01-15,DAL,125,NOP,120
0022300560,2024-01-15,MEM,116,GSW,107
0022300557,2024-01-15,NYK,94,ORL,98
0022300559,2024-01-15,ATL,109,SAS,99
0022300565,2024-01-15,LAL,112,OKC,105
0022300558,2024-01-15,WAS,117,DET,129
0022300562,2024-01-15,BKN,95,MIA,96
0022300563,2024-01-15,TOR,96,BOS,105
0022300561,2024-01-15,CLE,109,CHI,91
0022300567,2024-01-16,PHX,119,SAC,117
0022300568,2024-01-16,LAC,128,OKC,117
0022300566,2024-01-16,PHI,126,DEN,121
0022300575,2024-01-17,NOP,132,CHA,112
0022300578,2024-01-17,POR,105,BKN,103
0022300570,2024-01-17,ATL,106,ORL,104
0022300574,2024-01-17,TOR,121,MIA,97
0022300572,2024-01-17,CLE,135,MIL,95
0022300569,2024-01-17,DET,117,MIN,124
0022300573,2024-01-17,NYK,109,HOU,94
0022300577,2024-01-17,LAL,127,DAL,110
0022300571,2024-01-17,BOS,117,SAS,98
0022300579,2024-01-18,NYK,113,WAS,109
0022300580,2024-01-18,TOR,110,CHI,116
0022300583,2024-01-18,SAC,121,IND,126
0022300582,2024-01-18,MIN,118,MEM,103
0022300581,2024-01-18,UTA,129,OKC,134
0022300585,2024-01-19,ORL,109,PHI,124
0022300587,2024-01-19,MIA,108,ATL,109
0022300588,2024-01-19,NOP,109,PHX,123
0022300584,2024-01-19,CHA,124,SAS,120
0022300590,2024-01-19,POR,118,IND,115
0022300586,2024-01-19,BOS,100,DEN,102
0022300591,2024-01-19,LAL,112,BKN,130
0022300595,2024-01-20,ATL,95,CLE,116
0022300594,2024-01-20,WAS,127,SAS,131
0022300598,2024-01-20,HOU,127,UTA,126
0022300593,2024-01-20,CHA,89,PHI,97
0022300599,2024-01-20,MIN,97,OKC,102
0022300592,2024-01-20,DET,135,MIL,141
0022300597,2024-01-20,CHI,125,MEM,96
0022300596,2024-01-20,NYK,126,TOR,100
0022300602,2024-01-21,WAS,104,DEN,113
0022300600,2024-01-21,LAC,125,BKN,114
0022300603,2024-01-21,HOU,107,BOS,116
0022300605,2024-01-21,LAL,134,POR,110
0022300601,2024-01-21,ORL,105,MIA,87
0022300604,2024-01-21,PHX,117,IND,110
0022300609,2024-01-22,TOR,100,MEM,108
0022300613,2024-01-22,SAC,122,ATL,107
0022300611,2024-01-22,DAL,110,BOS,119
0022300612,2024-01-22,PHX,115,CHI,113
0022300608,2024-01-22,PHI,133,SAS,123
0022300610,2024-01-22,MIN,125,CHA,128
0022300607,2024-01-22,ORL,99,CLE,126
0022300606,2024-01-22,DET,113,MIL,122
0022300618,2024-01-23,LAC,127,LAL,116
0022300614,2024-01-23,IND,109,DEN,114
0022300615,2024-01-23,BKN,103,NYK,108
0022300617,2024-01-23,OKC,111,POR,109
0022300616,2024-01-23,NOP,153,UTA,124
0022300626,2024-01-24,GSW,134,ATL,112
0022300623,2024-01-24,HOU,131,POR,137
0022300622,2024-01-24,SAS,114,OKC,140
0022300620,2024-01-24,WAS,107,MIN,118
0022300619,2024-01-24,DET,113,CHA,106
0022300624,2024-01-24,MIL,126,CLE,116
0022300621,2024-01-24,MIA,96,MEM,105
0022300625,2024-01-24,DAL,109,PHX,132
0022300631,2024-01-25,NYK,122,DEN,84
0022300630,2024-01-25,MIA,110,BOS,143
0022300632,2024-01-25,GSW,133,SAC,134
0022300627,2024-01-25,IND,134,PHI,122
0022300629,2024-01-25,BKN,94,MIN,96
0022300633,2024-01-25,LAL,141,CHI,132
0022300628,2024-01-25,WAS,108,UTA,123
0022300634,2024-01-26,ATL,143,DAL,148
0022300639,2024-01-26,MIL,100,CLE,112
0022300638,2024-01-26,MEM,107,ORL,106
0022300637,2024-01-26,TOR,107,LAC,127
0022300641,2024-01-26,SAS,116,POR,100
0022300640,2024-01-26,NOP,83,OKC,107
0022300636,2024-01-26,IND,133,PHX,131
0022300635,2024-01-26,CHA,104,HOU,138
0022300644,2024-01-27,DEN,111,PHI,105
0022300642,2024-01-27,DET,104,WAS,118
0022300646,2024-01-27,BOS,96,LAC,115
0022300647,2024-01-27,CHA,122,UTA,134
0022300650,2024-01-27,GSW,144,LAL,145
0022300649,2024-01-27,SAS,113,MIN,112
0022300645,2024-01-27,BKN,106,HOU,104
0022300643,2024-01-27,NYK,125,MIA,109
0022300651,2024-01-27,DAL,115,SAC,120
0022300648,2024-01-27,MIL,141,NOP,117
0022300656,2024-01-28,POR,96,CHI,104
0022300653,2024-01-28,ATL,126,TOR,125
0022300652,2024-01-28,IND,116,MEM,110
0022300654,2024-01-28,DET,120,OKC,104
0022300655,2024-01-28,ORL,113,PHX,98
0022300660,2024-01-29,BKN,147,UTA,114
0022300661,2024-01-29,MIA,105,PHX,118
0022300657,2024-01-29,CHA,92,NYK,113
0022300658,2024-01-29,CLE,118,LAC,108
0022300666,2024-01-29,DAL,131,ORL,129
0022300668,2024-01-29,POR,130,PHI,104
0022300667,2024-01-29,DEN,113,MIL,107
0022300659,2024-01-29,BOS,118,NOP,112
0022300664,2024-01-29,OKC,101,MIN,107
0022300662,2024-01-29,HOU,135,LAL,119
0022300665,2024-01-29,SAS,113,WAS,118
0022300663,2024-01-29,MEM,94,SAC,103
0022300673,2024-01-30,GSW,119,PHI,107
0022300671,2024-01-30,NYK,118,UTA,103
0022300669,2024-01-30,ATL,138,LAL,122
0022300672,2024-01-30,CHI,107,TOR,118
0022300670,2024-01-30,BOS,129,IND,124
0022300683,2024-01-31,POR,119,MIL,116
0022300679,2024-01-31,HOU,99,NOP,110
0022300677,2024-01-31,BKN,120,PHX,136
0022300681,2024-01-31,SAS,98,ORL,108
0022300680,2024-01-31,MIN,121,DAL,87
0022300674,2024-01-31,CHA,110,CHI,117
0022300675,2024-01-31,CLE,128,DET,121
0022300682,2024-01-31,OKC,105,DEN,100
0022300678,2024-01-31,MIA,115,SAC,106
0022300676,2024-01-31,WAS,109,LAC,125
0022300685,2024-02-01,NYK,109,IND,105
0022300686,2024-02-01,UTA,124,PHI,127
0022300687,2024-02-01,MEM,101,CLE,108
0022300684,2024-02-01,BOS,105,LAL,114
0022300694,2024-02-02,MIN,106,ORL,108
0022300695,2024-02-02,OKC,126,CHA,106
0022300690,2024-02-02,ATL,129,PHX,120
0022300696,2024-02-02,SAS,113,NOP,114
0022300692,2024-02-02,HOU,135,TOR,106
0022300693,2024-02-02,MEM,101,GSW,121
0022300697,2024-02-02,DEN,120,POR,108
0022300688,2024-02-02,DET,125,LAC,136
0022300691,2024-02-02,IND,122,SAC,133
0022300689,2024-02-02,WAS,102,MIA,110
0022300699,2024-02-03,ATL,141,GSW,134
0022300703,2024-02-03,SAS,101,CLE,117
0022300701,2024-02-03,NYK,105,LAL,113
0022300698,2024-02-03,PHI,121,BKN,136
0022300702,2024-02-03,DAL,117,MIL,129
0022300700,2024-02-03,CHI,115,SAC,123
0022300711,2024-02-04,UTA,123,MIL,108
0022300709,2024-02-04,MIN,111,HOU,90
0022300712,2024-02-04,DEN,112,POR,103
0022300707,2024-02-04,CHA,99,IND,115
0022300710,2024-02-04,OKC,135,TOR,127
0022300705,2024-02-04,WAS,112,PHX,140
0022300708,2024-02-04,MIA,95,LAC,103
0022300704,2024-02-04,DET,99,ORL,111
0022300706,2024-02-04,BOS,131,MEM,91
0022300716,2024-02-05,ATL,144,LAC,149
0022300717,2024-02-05,BKN,98,GSW,109
0022300718,2024-02-05,NOP,138,TOR,100
0022300713,2024-02-05,CHA,118,LAL,124
0022300714,2024-02-05,CLE,136,SAC,110
0022300715,2024-02-05,PHI,102,DAL,118
0022300723,2024-02-06,CHI,129,MIN,123
0022300719,2024-02-06,IND,132,HOU,129
0022300722,2024-02-06,NYK,123,MEM,113
0022300724,2024-02-06,UTA,124,OKC,117
0022300720,2024-02-06,BKN,107,DAL,119
0022300721,2024-02-06,MIA,121,ORL,95
0022300725,2024-02-06,PHX,114,MIL,106
0022300727,2024-02-07,PHI,104,GSW,127
0022300728,2024-02-07,WAS,106,CLE,114
0022300731,2024-02-07,LAC,106,NOP,117
0022300732,2024-02-07,SAC,120,DET,133
0022300729,2024-02-07,BOS,125,ATL,117
0022300730,2024-02-07,MIA,116,SAS,104
0022300726,2024-02-07,CHA,117,TOR,123
0022300737,2024-02-08,MEM,110,CHI,118
0022300733,2024-02-08,IND,109,GSW,131
0022300741,2024-02-08,POR,122,DET,128
0022300736,2024-02-08,NYK,108,DAL,122
0022300734,2024-02-08,ORL,127,SAS,111
0022300740,2024-02-08,LAL,106,DEN,114
0022300735,2024-02-08,BKN,95,CLE,118
0022300738,2024-02-08,MIL,105,MIN,129
0022300739,2024-02-08,PHX,129,UTA,115
0022300743,2024-02-09,BOS,133,WAS,129
0022300744,2024-02-09,TOR,107,HOU,104
0022300742,2024-02-09,PHI,121,ATL,127
0022300746,2024-02-09,SAC,135,DEN,106
0022300747,2024-02-09,LAL,139,NOP,122
0022300745,2024-02-09,MIL,120,CHA,84
0022300750,2024-02-10,BKN,123,SAS,103
0022300752,2024-02-10,ORL,114,CHI,108
0022300758,2024-02-10,POR,84,NOP,93
0022300753,2024-02-10,WAS,113,PHI,119
0022300756,2024-02-10,TOR,95,CLE,119
0022300749,2024-02-10,LAC,112,DET,106
0022300757,2024-02-10,GSW,113,PHX,112
0022300754,2024-02-10,ATL,122,HOU,113
0022300751,2024-02-10,CHA,115,MEM,106
0022300748,2024-02-10,DAL,146,OKC,111
0022300755,2024-02-10,NYK,111,IND,125
0022300760,2024-02-11,OKC,127,SAC,113
0022300759,2024-02-11,MIA,106,BOS,110
0022300764,2024-02-12,TOR,99,SAS,122
0022300762,2024-02-12,CLE,121,PHI,123
0022300761,2024-02-12,CHA,111,IND,102
0022300768,2024-02-12,DAL,112,WAS,104
0022300763,2024-02-12,ATL,126,CHI,136
0022300767,2024-02-12,MIL,112,DEN,95
0022300766,2024-02-12,MEM,87,NOP,96
0022300769,2024-02-12,UTA,107,GSW,129
0022300770,2024-02-12,LAC,100,MIN,121
0022300765,2024-02-12,HOU,105,NYK,103
0022300776,2024-02-13,LAL,125,DET,111
0022300772,2024-02-13,ORL,113,OKC,127
0022300774,2024-02-13,PHX,130,SAC,125
0022300775,2024-02-13,POR,109,MIN,121
0022300771,2024-02-13,BKN,110,BOS,118
0022300773,2024-02-13,MIL,97,MIA,123
0022300786,2024-02-14,DEN,98,SAC,102
0022300777,2024-02-14,CHA,122,ATL,99
0022300785,2024-02-14,DAL,116,SAS,93
0022300779,2024-02-14,PHI,104,MIA,109
0022300787,2024-02-14,PHX,116,DET,100
0022300788,2024-02-14,UTA,122,LAL,138
0022300780,2024-02-14,BOS,136,BKN,86
0022300782,2024-02-14,TOR,125,IND,127
0022300783,2024-02-14,MEM,121,HOU,113
0022300778,2024-02-14,ORL,118,NYK,100
0022300789,2024-02-14,GSW,125,LAC,130
0022300781,2024-02-14,CLE,108,CHI,105
0022300784,2024-02-14,NOP,133,WAS,126
0022300791,2024-02-15,POR,91,MIN,128
0022300576,2024-02-15,UTA,137,GSW,140
0022300790,2024-02-15,MEM,113,MIL,110
0022300795,2024-02-22,TOR,121,BKN,93
0022300797,2024-02-22,CHI,112,BOS,129
0022300792,2024-02-22,CLE,109,ORL,116
0022300800,2024-02-22,DEN,130,WAS,110
0022300801,2024-02-22,UTA,107,CHA,115
0022300803,2024-02-22,SAC,127,SAS,122
0022300798,2024-02-22,NOP,127,HOU,105
0022300802,2024-02-22,GSW,128,LAL,110
0022300796,2024-02-22,DAL,123,PHX,113
0022300793,2024-02-22,IND,129,DET,115
0022300794,2024-02-22,PHI,96,NYK,110
0022300799,2024-02-22,OKC,129,LAC,107
0022300812,2024-02-23,POR,112,DEN,127
0022300805,2024-02-23,PHI,104,CLE,97
0022300813,2024-02-23,LAL,123,SAS,118
0022300807,2024-02-23,MEM,95,LAC,101
0022300804,2024-02-23,ATL,121,TOR,123
0022300809,2024-02-23,OKC,147,WAS,106
0022300808,2024-02-23,MIN,107,MIL,112
0022300810,2024-02-23,NOP,95,MIA,106
0022300811,2024-02-23,GSW,97,CHA,84
0022300806,2024-02-23,HOU,114,PHX,110
0022300814,2024-02-24,DET,109,ORL,112
0022300816,2024-02-24,NYK,102,BOS,116
0022300815,2024-02-24,MIN,101,BKN,86
0022300823,2024-02-25,NOP,106,CHI,114
0022300826,2024-02-25,POR,80,CHA,93
0022300820,2024-02-25,WAS,105,CLE,114
0022300822,2024-02-25,HOU,110,OKC,123
0022300818,2024-02-25,PHX,123,LAL,113
0022300827,2024-02-25,LAC,107,SAC,123
0022300824,2024-02-25,GSW,103,DEN,119
0022300817,2024-02-25,PHI,98,MIL,119
0022300819,2024-02-25,IND,133,DAL,111
0022300821,2024-02-25,ATL,109,ORL,92
0022300825,2024-02-25,UTA,128,SAS,109
0022300829,2024-02-26,IND,122,TOR,130
0022300831,2024-02-26,SAC,110,MIA,121
0022300830,2024-02-26,MEM,86,BKN,111
0022300828,2024-02-26,NYK,113,DET,111
0022300835,2024-02-27,ATL,124,UTA,97
0022300832,2024-02-27,CLE,121,DAL,119
0022300842,2024-02-27,POR,96,MIA,106
0022300838,2024-02-27,MIN,114,SAS,105
0022300834,2024-02-27,WAS,112,GSW,123
0022300839,2024-02-27,CHI,95,DET,105
0022300840,2024-02-27,MIL,123,CHA,85
0022300836,2024-02-27,BOS,117,PHI,99
0022300837,2024-02-27,NYK,92,NOP,115
0022300841,2024-02-27,OKC,112,HOU,95
0022300833,2024-02-27,ORL,108,BKN,81
0022300847,2024-02-28,DEN,117,SAC,96
0022300843,2024-02-28,IND,123,NOP,114
0022300845,2024-02-28,MIN,110,MEM,101
0022300848,2024-02-28,LAC,112,LAL,116
0022300844,2024-02-28,TOR,125,DAL,136
0022300846,2024-02-28,CHI,132,CLE,123
0022300851,2024-02-29,BKN,124,ATL,97
0022300853,2024-02-29,SAS,132,OKC,118
0022300855,2024-02-29,DEN,103,MIA,97
0022300856,2024-02-29,LAL,134,WAS,131
0022300850,2024-02-29,ORL,115,UTA,107
0022300849,2024-02-29,CHA,99,MIL,111
0022300852,2024-02-29,NYK,99,GSW,110
0022300854,2024-02-29,PHX,110,HOU,105
0022300862,2024-03-01,MIN,120,SAC,124
0022300858,2024-03-01,PHI,121,CHA,114
0022300860,2024-03-01,TOR,105,GSW,120
0022300865,2024-03-01,LAC,140,WAS,115
0022300859,2024-03-01,BOS,138,DAL,110
0022300861,2024-03-01,MEM,92,POR,122
0022300857,2024-03-01,DET,100,CLE,110
0022300864,2024-03-01,CHI,97,MIL,113
0022300863,2024-03-01,NOP,129,IND,102
0022300867,2024-03-02,MIA,126,UTA,120
0022300866,2024-03-02,BKN,114,ATL,102
0022300869,2024-03-02,LAL,114,DEN,124
0022300868,2024-03-02,MEM,100,POR,107
0022300870,2024-03-02,PHX,109,HOU,118
0022300877,2024-03-03,SAS,117,IND,105
0022300871,2024-03-03,DAL,116,PHI,120
0022300878,2024-03-03,PHX,110,OKC,118
0022300876,2024-03-03,CLE,98,NYK,107
0022300874,2024-03-03,ORL,113,DET,91
0022300875,2024-03-03,TOR,111,CHA,106
0022300873,2024-03-03,MIN,88,LAC,89
0022300872,2024-03-03,BOS,140,GSW,88
0022300879,2024-03-04,BKN,102,MEM,106
0022300884,2024-03-04,LAL,116,OKC,104
0022300880,2024-03-04,MIL,113,LAC,106
0022300882,2024-03-04,UTA,127,WAS,115
0022300883,2024-03-04,SAC,109,CHI,113
0022300881,2024-03-04,MIN,119,POR,114
0022300892,2024-03-05,DAL,120,IND,137
0022300889,2024-03-05,NYK,100,ATL,116
0022300890,2024-03-05,TOR,98,NOP,139
0022300886,2024-03-05,CLE,105,BOS,104
0022300891,2024-03-05,HOU,114,SAS,101
0022300887,2024-03-05,BKN,112,PHI,107
0022300893,2024-03-05,DEN,107,PHX,117
0022300885,2024-03-05,CHA,89,ORL,101
0022300888,2024-03-05,MIA,118,DET,110
0022300894,2024-03-06,WAS,109,ORL,119
0022300895,2024-03-06,ATL,112,CLE,101
0022300897,2024-03-06,HOU,116,LAC,122
0022300899,2024-03-06,GSW,125,MIL,90
0022300898,2024-03-06,UTA,117,CHI,119
0022300896,2024-03-06,PHI,109,MEM,115
0022300900,2024-03-06,POR,120,OKC,128
0022300901,2024-03-06,LAL,120,SAC,130
0022300902,2024-03-07,DET,118,BKN,112
0022300903,2024-03-07,IND,111,MIN,113
0022300907,2024-03-07,GSW,122,CHI,125
0022300905,2024-03-07,PHX,120,TOR,113
0022300904,2024-03-07,DAL,114,MIA,108
0022300908,2024-03-07,SAC,131,SAS,129
0022300906,2024-03-07,DEN,115,BOS,109
0022300914,2024-03-08,OKC,107,MIA,100
0022300912,2024-03-08,NYK,98,ORL,74
0022300909,2024-03-08,PHI,95,NOP,103
0022300916,2024-03-08,POR,107,HOU,123
0022300915,2024-03-08,LAL,123,MIL,122
0022300913,2024-03-08,MEM,92,ATL,99
0022300910,2024-03-08,WAS,112,CHA,100
0022300911,2024-03-08,CLE,113,MIN,104
0022300918,2024-03-09,CHA,110,BKN,99
0022300923,2024-03-09,POR,128,TOR,118
0022300920,2024-03-09,PHX,107,BOS,117
0022300922,2024-03-09,DEN,142,UTA,121
0022300917,2024-03-09,LAC,112,CHI,102
0022300919,2024-03-09,DET,124,DAL,142
0022300921,2024-03-09,GSW,113,SAS,126
0022300931,2024-03-10,OKC,124,MEM,93
0022300932,2024-03-10,LAL,120,MIN,109
0022300925,2024-03-10,ATL,103,NOP,116
0022300930,2024-03-10,CLE,101,BKN,120
0022300927,2024-03-10,NYK,73,PHI,79
0022300926,2024-03-10,MIA,108,WAS,110
0022300928,2024-03-10,ORL,97,IND,111
0022300929,2024-03-10,SAC,104,HOU,112
0022300924,2024-03-10,LAC,117,MIL,124
0022300937,2024-03-11,DEN,125,TOR,119
0022300934,2024-03-11,CLE,111,PHX,117
0022300936,2024-03-11,SAS,102,GSW,112
0022300935,2024-03-11,CHI,92,DAL,127
0022300933,2024-03-11,DET,114,CHA,97
0022300938,2024-03-11,POR,99,BOS,121
0022300943,2024-03-12,UTA,107,BOS,123
0022300944,2024-03-12,LAC,100,MIN,118
0022300939,2024-03-12,NYK,106,PHI,79
0022300941,2024-03-12,OKC,111,IND,121
0022300945,2024-03-12,SAC,129,MIL,94
0022300942,2024-03-12,SAS,101,HOU,103
0022300940,2024-03-12,MEM,109,WAS,97
0022300951,2024-03-13,NOP,95,CLE,116
0022300953,2024-03-13,POR,106,ATL,102
0022300949,2024-03-13,MIA,88,DEN,100
0022300954,2024-03-13,SAC,120,LAL,107
0022300947,2024-03-13,ORL,114,BKN,106
0022300952,2024-03-13,DAL,109,GSW,99
0022300950,2024-03-13,MEM,98,CHA,110
0022300948,2024-03-13,IND,129,CHI,132
0022300946,2024-03-13,DET,113,TOR,104
0022300960,2024-03-14,POR,93,NYK,105
0022300958,2024-03-14,MIL,114,PHI,105
0022300956,2024-03-14,CHI,111,LAC,126
0022300957,2024-03-14,HOU,135,WAS,119
0022300955,2024-03-14,BOS,127,PHX,112
0022300959,2024-03-14,OKC,126,DAL,119
0022300962,2024-03-15,DET,95,MIA,108
0022300963,2024-03-15,TOR,103,ORL,113
0022300965,2024-03-15,SAS,106,DEN,117
0022300964,2024-03-15,NOP,112,LAC,104
0022300961,2024-03-15,CHA,96,PHX,107
0022300966,2024-03-15,UTA,124,ATL,122
0022300967,2024-03-16,HOU,117,CLE,103
0022300973,2024-03-16,LAL,121,GSW,128
0022300969,2024-03-16,PHI,109,CHA,98
0022300968,2024-03-16,IND,121,BKN,100
0022300971,2024-03-16,CHI,127,WAS,98
0022300974,2024-03-16,UTA,100,MIN,119
0022300975,2024-03-16,SAC,91,NYK,98
0022300970,2024-03-16,NOP,126,POR,107
0022300972,2024-03-16,MEM,112,OKC,118
0022300976,2024-03-17,MIL,140,PHX,129
0022300977,2024-03-17,DET,101,MIA,104
0022300982,2024-03-17,LAC,93,ATL,110
0022300981,2024-03-17,SAS,122,BKN,115
0022300978,2024-03-17,DAL,107,DEN,105
0022300980,2024-03-17,WAS,104,BOS,130
0022300979,2024-03-17,ORL,111,TOR,96
0022300989,2024-03-18,SAC,121,MEM,111
0022300990,2024-03-18,LAL,136,ATL,105
0022300984,2024-03-18,BOS,119,DET,94
0022300983,2024-03-18,IND,103,CLE,108
0022300985,2024-03-18,PHI,98,MIA,91
0022300987,2024-03-18,UTA,104,MIN,114
0022300988,2024-03-18,GSW,112,NYK,119
0022300986,2024-03-18,CHI,110,POR,107
0022300995,2024-03-19,MIN,112,DEN,115
0022300992,2024-03-19,WAS,114,HOU,137
0022300991,2024-03-19,ORL,112,CHA,92
0022300993,2024-03-19,BKN,91,NOP,104
0022300994,2024-03-19,SAS,107,DAL,113
0022300997,2024-03-20,DET,103,IND,122
0022300998,2024-03-20,BOS,122,MIL,119
0022301001,2024-03-20,GSW,137,MEM,116
0022301003,2024-03-20,POR,103,LAC,116
0022301002,2024-03-20,PHX,115,PHI,102
0022300999,2024-03-20,TOR,89,SAC,123
0022301000,2024-03-20,OKC,119,UTA,107
0022300996,2024-03-20,CLE,104,MIA,107
0022301009,2024-03-21,DEN,113,NYK,100
0022301005,2024-03-21,WAS,109,SAC,102
0022301007,2024-03-21,MIL,115,BKN,108
0022301008,2024-03-21,DAL,113,UTA,97
0022301010,2024-03-21,PHX,128,ATL,115
0022301004,2024-03-21,ORL,121,NOP,106
0022301006,2024-03-21,HOU,127,CHI,117
0022301012,2024-03-22,TOR,103,OKC,123
0022301017,2024-03-22,POR,117,LAC,125
0022301011,2024-03-22,DET,102,BOS,129
0022301014,2024-03-22,MIN,104,CLE,91
0022301018,2024-03-22,LAL,101,PHI,94
0022301015,2024-03-22,SAS,97,MEM,99
0022301013,2024-03-22,MIA,88,NOP,111
0022301016,2024-03-22,GSW,111,IND,123
0022301026,2024-03-23,POR,111,DEN,114
0022301020,2024-03-23,ORL,107,SAC,109
0022301024,2024-03-23,HOU,147,UTA,119
0022301021,2024-03-23,ATL,132,CHA,91
0022301022,2024-03-23,WAS,112,TOR,109
0022301019,2024-03-23,NYK,105,BKN,93
0022301023,2024-03-23,CHI,113,BOS,124
0022301025,2024-03-23,SAS,106,PHX,131
0022301028,2024-03-24,LAC,107,PHI,121
0022301032,2024-03-24,LAL,150,IND,145
0022301031,2024-03-24,MIN,114,GSW,110
0022301030,2024-03-24,MIL,118,OKC,93
0022301029,2024-03-24,MIA,121,CLE,84
0022301027,2024-03-24,DET,101,NOP,114
0022301040,2024-03-25,DEN,128,MEM,103
0022301042,2024-03-25,SAC,108,PHI,96
0022301037,2024-03-25,CHI,105,WAS,107
0022301038,2024-03-25,HOU,110,POR,92
0022301039,2024-03-25,SAS,104,PHX,102
0022301034,2024-03-25,ATL,120,BOS,118
0022301035,2024-03-25,NYK,124,DET,99
0022301033,2024-03-25,CLE,115,CHA,92
0022301036,2024-03-25,TOR,88,BKN,96
0022301043,2024-03-25,LAC,116,IND,133
0022301041,2024-03-25,UTA,105,DAL,115
0022301044,2024-03-26,MIA,92,GSW,113
0022301047,2024-03-26,SAC,96,DAL,132
0022301045,2024-03-26,MIL,124,LAL,128
0022301046,2024-03-26,NOP,112,OKC,119
0022301056,2024-03-27,MIN,106,DET,91
0022301050,2024-03-27,WAS,119,BKN,122
0022301049,2024-03-27,ORL,93,GSW,101
0022301052,2024-03-27,PHI,107,LAC,108
0022301054,2024-03-27,CHI,125,IND,99
0022301053,2024-03-27,TOR,101,NYK,145
0022301057,2024-03-27,OKC,126,HOU,132
0022301051,2024-03-27,ATL,120,POR,106
0022301059,2024-03-27,DEN,97,PHX,104
0022301058,2024-03-27,UTA,111,SAS,118
0022301048,2024-03-27,CHA,118,CLE,111
0022301055,2024-03-27,MEM,124,LAL,136
0022301060,2024-03-28,ATL,123,BOS,122
0022301061,2024-03-28,NOP,107,MIL,100
0022301067,2024-03-29,CLE,117,PHI,114
0022301068,2024-03-29,MIA,142,POR,82
0022301063,2024-03-29,IND,109,LAL,90
0022301066,2024-03-29,BKN,125,CHI,108
0022301069,2024-03-29,OKC,128,PHX,103
0022301064,2024-03-29,ORL,97,LAC,100
0022301071,2024-03-29,DEN,98,MIN,111
0022301062,2024-03-29,CHA,97,GSW,115
0022301065,2024-03-29,WAS,87,DET,96
0022301073,2024-03-29,SAC,103,DAL,107
0022301070,2024-03-29,SAS,130,NYK,126
0022301072,2024-03-29,UTA,100,HOU,101
0022301076,2024-03-30,ATL,113,MIL,122
0022301075,2024-03-30,ORL,118,MEM,88
0022301074,2024-03-30,NOP,92,BOS,104
0022301077,2024-03-31,DEN,130,CLE,101
0022301083,2024-03-31,HOU,107,DAL,125
0022301086,2024-03-31,SAC,127,UTA,106
0022301079,2024-03-31,CHA,118,LAC,130
0022301082,2024-03-31,NYK,112,OKC,113
0022301081,2024-03-31,WAS,107,MIA,119
0022301085,2024-03-31,SAS,113,GSW,117
0022301084,2024-03-31,MIN,101,CHI,109
0022301078,2024-03-31,BKN,104,LAL,116
0022301080,2024-03-31,TOR,120,PHI,135
0022301087,2024-04-01,CHA,104,BOS,118
0022301090,2024-04-01,ORL,104,POR,103
0022301092,2024-04-01,NOP,111,PHX,124
0022301089,2024-04-01,IND,133,BKN,111
0022301091,2024-04-01,CHI,101,ATL,113
0022301088,2024-04-01,DET,108,MEM,110
0022301100,2024-04-02,UTA,113,CLE,129
0022301096,2024-04-02,MIA,109,NYK,99
0022301093,2024-04-02,PHI,109,OKC,105
0022301099,2024-04-02,DEN,110,SAS,105
0022301094,2024-04-02,TOR,111,LAL,128
0022300589,2024-04-02,GSW,104,DAL,100
0022301101,2024-04-02,SAC,109,LAC,95
0022301095,2024-04-02,WAS,117,MIL,113
0022301098,2024-04-02,MIN,113,HOU,106
0022301103,2024-04-03,WAS,120,LAL,125
0022301109,2024-04-03,NOP,108,ORL,117
0022301105,2024-04-03,BOS,135,OKC,100
0022301104,2024-04-03,ATL,121,DET,113
0022301102,2024-04-03,CHA,86,POR,89
0022301107,2024-04-03,MIL,101,MEM,111
0022301108,2024-04-03,MIN,133,TOR,85
0022301106,2024-04-03,BKN,115,IND,111
0022301110,2024-04-03,PHX,122,CLE,101
0022301124,2024-04-04,DAL,109,ATL,95
0022301112,2024-04-04,NYK,120,SAC,109
0022301114,2024-04-04,LAC,102,DEN,100
0022301111,2024-04-04,MIA,105,PHI,109
0022301113,2024-04-04,HOU,110,GSW,133
0022301097,2024-04-05,DAL,108,GSW,106
0022301121,2024-04-05,MEM,108,DET,90
0022301126,2024-04-05,LAC,131,UTA,102
0022301123,2024-04-05,NOP,109,SAS,111
0022301116,2024-04-05,IND,126,OKC,112
0022301115,2024-04-05,CHA,124,ORL,115
0022301120,2024-04-05,HOU,104,MIA,119
0022301122,2024-04-05,MIL,111,TOR,117
0022301118,2024-04-05,BOS,101,SAC,100
0022301117,2024-04-05,WAS,102,POR,108
0022301125,2024-04-05,PHX,97,MIN,87
0022301119,2024-04-05,CHI,108,NYK,100
0022301129,2024-04-06,MEM,96,PHI,116
0022301130,2024-04-06,DEN,142,ATL,110
0022301128,2024-04-06,BKN,113,DET,103
0022301127,2024-04-06,LAL,116,CLE,97
0022301137,2024-04-07,TOR,130,WAS,122
0022301133,2024-04-07,IND,117,MIA,115
0022301131,2024-04-07,DAL,147,HOU,136
0022301142,2024-04-07,GSW,118,UTA,110
0022301132,2024-04-07,LAC,120,CLE,118
0022301143,2024-04-07,LAL,117,MIN,127
