gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts
22300557,1610612753,Orlando,Magic,ORL,magic,240.000000:00,98,43,25,18,20,0,12,19,4,1,5,4,5,8,5,9
22300559,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,109,52,29,23,14,1,8,20,5,0,5,0,2,2,0,2
22300559,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,99,42,26,16,27,0,6,12,0,6,6,0,4,4,0,4
22300560,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,116,32,23,9,19,0,4,10,2,6,8,0,3,3,2,3
22300560,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,107,43,17,26,9,1,6,13,3,5,8,0,5,5,3,5
22300561,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,109,31,18,13,10,0,8,21,2,2,4,1,4,5,4,5
22300561,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,91,43,16,27,15,0,5,10,0,1,1,3,8,11,5,11
22300563,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,96,42,22,20,8,1,9,18,3,6,9,2,5,7,4,7
22300563,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,105,51,33,18,8,0,4,9,0,3,3,1,8,9,6,9
22300564,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,132,47,34,13,14,1,12,28,5,3,8,1,5,4,2,6
22300564,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,105,30,21,9,15,0,7,15,6,7,13,2,8,9,4,10
22300562,1610612751,Brooklyn,Nets,BKN,nets,265.000000:00,95,49,32,17,8,0,4,10,1,1,2,0,3,3,3,3
22300562,1610612748,Miami,Heat,MIA,heat,265.000000:00,96,42,19,23,11,0,8,17,1,2,3,0,1,1,1,1
22300565,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,112,46,24,22,16,1,3,6,3,1,4,1,3,4,3,4
22300565,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,105,34,23,11,24,0,5,11,3,1,4,1,3,4,1,4
22300566,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,126,36,25,11,10,0,7,18,2,1,3,0,5,5,3,5
22300566,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,121,35,19,16,7,0,10,24,1,2,3,3,5,8,4,8
22300567,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,119,36,19,17,9,0,1,2,2,3,5,2,7,8,5,9
22300567,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,117,50,29,21,12,2,15,36,0,1,1,1,2,3,1,3
22300568,1610612746,LA,Clippers,LAC,clippers,240.000000:00,128,32,22,10,12,0,5,12,2,1,3,5,2,7,6,7
22300568,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,117,51,25,26,11,0,4,8,3,1,4,2,1,3,2,3
22300578,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,105,26,10,16,9,0,1,2,4,0,4,0,4,4,1,4
22300578,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,103,43,30,13,14,0,6,14,1,1,2,2,8,10,3,10
22300577,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,127,30,13,17,8,0,11,23,3,5,8,0,5,5,3,5
22300577,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,110,26,19,7,13,0,15,34,3,5,8,1,5,6,1,6
22300575,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,132,43,24,19,12,0,3,9,5,2,7,2,5,7,4,7
22300575,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,112,37,21,16,9,1,3,8,2,3,5,3,1,4,4,4
22300571,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,117,47,28,19,11,0,17,43,6,2,8,2,9,11,7,11
22300571,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,98,52,31,21,15,0,13,26,1,1,2,1,9,9,4,10
22300573,1610612752,New York,Knicks,NYK,knicks,240.000000:00,109,45,27,18,13,1,7,20,4,1,5,0,8,8,4,8
22300573,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,94,44,29,15,18,2,5,12,1,3,4,0,7,7,2,7
22300570,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,106,51,31,20,14,0,7,15,2,4,6,1,7,8,5,8
22300570,1610612753,Orlando,Magic,ORL,magic,240.000000:00,104,35,23,12,17,0,11,25,3,4,7,5,5,10,6,10
22300574,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,121,38,27,11,12,0,8,18,2,1,3,1,1,2,1,2
22300574,1610612748,Miami,Heat,MIA,heat,240.000000:00,97,35,20,15,11,1,12,27,0,1,1,0,0,0,0,0
22300572,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,135,40,27,13,10,1,9,20,4,0,4,1,5,6,3,6
22300572,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,95,43,35,8,11,0,9,22,3,3,6,2,5,7,4,7
22300569,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,117,57,37,20,13,0,10,23,2,1,3,1,6,7,3,7
22300569,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,124,36,25,11,13,1,12,30,4,3,7,0,5,5,3,5
22300580,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,110,50,34,16,9,0,14,30,0,2,2,0,6,6,2,6
22300580,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,116,43,21,22,11,0,10,22,5,6,11,2,7,9,7,9
22300579,1610612752,New York,Knicks,NYK,knicks,240.000000:00,113,47,31,16,11,2,16,35,1,5,6,2,9,11,6,11
22300579,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,109,49,27,22,16,0,5,11,2,1,3,3,12,15,10,15
22300582,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,118,48,33,15,16,0,13,28,2,3,5,0,2,2,1,2
22300582,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,103,37,21,16,12,0,7,16,4,3,7,0,2,2,0,2
22300581,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,129,30,23,7,17,1,7,16,1,2,3,0,4,4,1,4
22300581,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,134,44,31,13,14,0,8,18,1,7,8,0,4,4,1,4
22300583,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,121,48,26,22,14,0,16,42,2,1,3,0,2,2,0,2
22300583,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,126,39,16,23,9,0,6,12,1,2,3,1,4,5,2,5
22300584,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,124,42,24,18,14,1,10,22,5,4,9,0,11,11,5,11
22300584,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,120,44,23,21,12,1,7,15,2,3,5,2,8,10,5,10
22300585,1610612753,Orlando,Magic,ORL,magic,240.000000:00,109,55,32,23,13,0,7,14,2,0,2,3,1,4,4,4
22300585,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,124,42,31,11,15,0,11,26,5,2,7,2,7,8,6,9
22300586,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,100,42,25,17,15,1,8,17,4,3,7,1,4,5,1,5
22300586,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,102,40,19,21,6,0,14,31,3,1,4,1,7,6,3,8
22300587,1610612748,Miami,Heat,MIA,heat,240.000000:00,108,48,38,10,11,0,7,17,6,4,10,1,4,5,1,5
22300587,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,109,42,30,12,6,1,16,32,1,2,3,2,0,2,2,2
22300591,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,112,36,15,21,10,0,4,9,2,1,3,1,7,8,5,8
22300591,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,130,34,23,11,14,0,11,27,1,4,5,1,6,7,3,7
22300590,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,118,55,25,30,10,2,15,30,1,3,4,1,3,4,1,4
22300590,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,115,40,33,7,10,0,4,8,0,2,2,0,4,4,1,4
22300588,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,109,56,30,26,14,0,11,23,4,2,6,3,9,12,6,12
22300588,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,123,43,23,20,20,0,19,43,6,3,9,1,4,5,2,5
22300598,1610612745,Houston,Rockets,HOU,rockets,265.000000:00,127,48,30,18,16,0,7,14,5,2,7,7,11,18,9,18
22300598,1610612762,Utah,Jazz,UTA,jazz,265.000000:00,126,49,29,20,7,0,18,44,3,3,6,1,19,20,8,20
22300599,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,97,40,33,7,8,0,6,15,1,0,1,0,2,2,1,2
22300599,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,102,34,20,14,14,1,3,6,5,6,11,0,7,7,2,7
22300597,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,125,38,16,22,14,0,3,6,3,2,5,3,2,5,5,5
22300597,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,96,43,27,16,7,0,4,11,1,1,2,0,3,3,0,3
22300596,1610612752,New York,Knicks,NYK,knicks,240.000000:00,126,39,23,16,6,0,6,15,1,0,1,1,2,2,1,3
22300596,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,100,36,17,19,19,1,3,6,1,1,2,0,2,2,1,2
22300595,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,95,43,26,17,12,2,6,13,1,1,2,1,5,6,3,6
22300595,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,116,51,28,23,20,0,8,17,1,3,4,1,8,9,5,9
22300594,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,127,35,24,11,15,2,11,23,3,0,3,0,8,7,1,8
22300594,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,131,46,33,13,8,0,10,23,1,1,2,2,1,3,2,3
22300593,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,89,39,32,7,6,1,7,14,3,4,7,1,8,9,4,9
22300593,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,97,43,26,17,11,0,7,15,1,5,6,2,7,7,5,9
22300592,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,135,56,30,26,11,0,12,29,1,4,5,1,9,10,5,10
22300592,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,141,65,42,23,14,0,12,27,4,1,5,3,9,11,3,12
22300600,1610612746,LA,Clippers,LAC,clippers,240.000000:00,125,48,25,23,7,0,5,12,6,5,11,1,2,3,3,3
22300600,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,114,43,27,16,13,0,9,21,3,4,7,0,3,3,1,3
22300601,1610612753,Orlando,Magic,ORL,magic,240.000000:00,105,32,19,13,14,0,9,20,1,1,2,0,2,2,0,2
22300601,1610612748,Miami,Heat,MIA,heat,240.000000:00,87,26,19,7,21,2,5,12,3,1,4,1,5,6,1,6
22300602,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,104,35,28,7,11,0,5,10,2,1,3,1,6,7,4,7
22300602,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,113,31,21,10,16,0,12,27,2,2,4,1,3,4,2,4
22300603,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,107,36,21,15,15,0,9,20,0,2,2,1,5,6,3,6
22300603,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,116,37,26,11,10,0,5,13,0,1,1,2,5,6,4,7
22300604,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,117,40,31,9,4,0,11,24,3,5,8,1,3,3,2,4
22300604,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,110,46,33,13,15,1,5,12,3,2,5,0,1,1,1,1
22300605,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,134,36,25,11,13,0,11,24,3,4,7,0,7,7,5,7
22300605,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,110,29,17,12,14,1,10,22,0,1,1,1,2,3,1,3
22300607,1610612753,Orlando,Magic,ORL,magic,240.000000:00,99,36,19,17,15,0,7,17,4,3,7,4,7,11,9,11
22300607,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,126,38,25,13,17,1,9,21,4,1,5,2,15,15,9,17
22300606,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,113,44,27,17,14,0,9,22,3,1,4,2,6,8,3,8
22300606,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,122,50,36,14,18,0,5,12,5,0,5,3,3,6,5,6
22300608,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,133,36,19,17,10,0,9,19,2,1,3,4,3,7,6,7
22300608,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,123,39,32,7,17,0,10,23,3,3,6,3,2,5,4,5
22300611,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,110,39,18,21,12,0,7,16,2,2,4,0,4,3,1,4
22300611,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,119,50,29,21,20,0,8,18,0,5,5,1,9,10,6,10
22300609,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,100,44,28,16,13,2,4,8,5,9,14,1,6,7,4,7
22300609,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,108,50,32,18,22,1,6,13,3,1,4,2,3,5,4,5
22300613,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,122,42,21,21,17,1,6,13,2,1,3,2,4,6,4,6
22300613,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,107,51,31,20,13,1,4,10,1,2,3,2,4,6,3,6
22300610,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,125,40,20,20,9,0,8,20,0,2,2,0,2,2,1,2
22300610,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,128,36,16,20,10,0,15,31,0,1,1,1,4,5,2,5
22300612,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,115,42,30,12,11,0,11,27,2,3,5,1,3,4,2,4
22300612,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,113,51,27,24,20,0,13,28,3,2,5,2,7,9,8,9
22300614,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,109,53,34,19,11,0,8,17,1,2,3,0,3,2,1,3
22300614,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,114,53,40,13,7,0,14,31,4,6,10,1,1,2,2,2
22300615,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,103,42,30,12,11,0,15,33,5,1,6,2,6,7,3,8
22300615,1610612752,New York,Knicks,NYK,knicks,240.000000:00,108,52,33,19,19,0,12,27,1,2,3,2,8,10,5,10
22300616,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,153,48,28,20,14,0,10,24,4,4,8,3,10,13,7,13
22300616,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,124,56,30,26,10,1,8,19,4,0,4,1,1,2,2,2
22300617,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,111,48,31,17,20,0,9,18,2,6,8,2,8,7,3,10
22300617,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,109,37,24,13,13,0,15,37,3,3,6,2,6,7,1,8
22300618,1610612746,LA,Clippers,LAC,clippers,240.000000:00,127,33,24,9,14,0,9,18,1,5,6,1,3,4,2,4
22300618,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,116,43,32,11,12,0,3,7,2,2,4,1,3,4,1,4
22300622,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,114,44,30,14,15,0,9,20,3,5,8,5,4,9,4,9
22300622,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,140,50,34,16,21,1,11,22,4,6,10,0,4,2,0,4
22300619,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,113,46,26,20,13,0,8,20,3,2,5,1,12,13,6,13
22300619,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,106,40,25,15,11,0,10,22,2,2,4,2,6,8,4,8
22300625,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,109,32,21,11,10,1,9,21,5,1,6,0,4,3,1,4
22300625,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,132,32,17,15,12,0,13,28,9,3,12,0,8,8,3,8
22300623,1610612745,Houston,Rockets,HOU,rockets,265.000000:00,131,46,28,18,12,1,16,38,2,2,4,1,5,5,2,6
22300623,1610612757,Portland,Trail Blazers,POR,blazers,265.000000:00,137,38,22,16,9,0,10,22,1,2,3,1,3,4,2,4
22300624,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,126,35,25,10,13,0,12,22,3,6,9,0,0,0,0,0
22300624,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,116,49,31,18,13,1,11,25,4,4,8,1,2,3,1,3
22300621,1610612748,Miami,Heat,MIA,heat,240.000000:00,96,37,19,18,9,0,10,25,3,3,6,0,1,1,0,1
22300621,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,105,43,26,17,12,1,3,7,0,0,0,1,1,1,1,2
22300620,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,107,45,28,17,9,0,3,7,2,2,4,0,9,9,2,9
22300620,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,118,35,24,11,14,0,2,5,3,0,3,1,8,9,7,9
22300626,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,134,50,31,19,16,1,19,45,3,1,4,1,4,5,1,5
22300626,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,112,27,17,10,13,0,9,22,2,2,4,0,1,1,1,1
22300628,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,108,50,34,16,17,0,7,16,1,5,6,0,2,2,1,2
22300628,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,123,32,20,12,11,1,7,17,3,0,3,5,4,9,8,9
22300631,1610612752,New York,Knicks,NYK,knicks,240.000000:00,122,42,28,14,20,2,5,12,4,3,7,2,5,7,4,7
22300631,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,84,37,21,16,10,0,10,22,2,0,2,0,3,3,0,3
22300627,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,134,52,33,19,8,0,6,12,4,3,7,3,6,8,8,9
22300627,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,122,44,33,11,20,0,7,15,3,5,8,0,8,8,2,8
22300629,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,94,39,27,12,12,1,12,25,1,4,5,1,6,7,2,7
22300629,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,96,30,20,10,21,0,7,15,2,3,5,1,8,9,6,9
22300630,1610612748,Miami,Heat,MIA,heat,240.000000:00,110,33,16,17,8,0,6,13,0,2,2,0,2,2,2,2
22300630,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,143,43,26,17,6,0,7,18,1,3,4,1,1,1,0,2
22300632,1610612744,Golden State,Warriors,GSW,warriors,240.000000:00,133,47,25,22,14,1,15,40,2,2,4,2,7,9,3,9
22300632,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,134,44,30,14,10,1,7,18,3,2,5,0,4,4,3,4
22300633,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,141,37,22,15,17,0,9,23,0,2,2,1,3,4,2,4
22300633,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,132,36,22,14,13,0,11,24,1,3,4,3,2,5,3,5
22300634,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,143,34,16,18,11,3,13,28,5,1,6,2,5,7,6,7
22300634,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,148,40,27,13,14,0,15,35,2,4,6,1,11,11,7,12
22300635,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,104,37,21,16,10,0,8,18,1,1,2,1,5,6,4,6
22300635,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,138,43,26,17,14,1,11,24,3,1,4,0,4,4,2,4
22300637,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,107,41,28,13,19,1,11,22,3,3,6,2,4,6,5,6
22300637,1610612746,LA,Clippers,LAC,clippers,240.000000:00,127,45,32,13,8,0,10,23,6,3,9,1,11,11,5,12
22300641,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,116,32,22,10,13,0,4,9,0,3,3,0,10,10,1,10
22300641,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,100,24,14,10,15,0,9,23,0,3,3,0,5,5,2,5
22300639,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,100,51,30,21,18,0,7,16,2,3,5,1,2,3,1,3
22300639,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240.000000:00,112,49,24,25,18,0,8,18,1,2,3,1,8,9,2,9
22300638,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,107,30,20,10,24,0,9,25,4,2,6,0,12,10,5,12
22300638,1610612753,Orlando,Magic,ORL,magic,240.000000:00,106,41,27,14,19,0,12,27,1,4,5,1,2,3,2,3
22300636,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,133,48,32,16,19,2,6,12,3,3,6,3,3,6,5,6
22300636,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,131,34,26,8,23,1,22,52,2,3,5,1,8,8,7,9
22300640,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,83,43,24,19,18,0,2,5,1,1,2,4,3,7,6,7
22300640,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,107,34,20,14,18,2,10,23,0,2,2,1,5,6,3,6
22300642,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,104,61,40,21,3,0,8,17,2,1,3,4,10,14,10,14
22300642,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,118,49,29,20,13,2,12,30,3,5,8,2,12,14,7,14
22300643,1610612752,New York,Knicks,NYK,knicks,240.000000:00,125,42,26,16,11,0,10,22,3,0,3,3,7,9,5,10
22300643,1610612748,Miami,Heat,MIA,heat,240.000000:00,109,39,25,14,13,0,6,12,5,2,7,2,5,7,5,7
22300644,1610612743,Denver,Nuggets,DEN,nuggets,240.000000:00,111,32,23,9,10,0,6,18,4,1,5,2,1,3,2,3
22300644,1610612755,Philadelphia,76ers,PHI,sixers,240.000000:00,105,40,24,16,8,0,7,16,0,2,2,0,2,2,1,2
22300645,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,106,57,33,24,16,0,5,12,0,3,3,0,6,6,2,6
22300645,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,104,26,11,15,13,1,4,8,0,1,1,3,3,5,4,6
22300647,1610612766,Charlotte,Hornets,CHA,hornets,240.000000:00,122,43,19,24,17,0,10,23,2,2,4,5,7,12,7,12
22300647,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,134,51,35,16,11,1,15,35,2,2,4,1,5,6,4,6
22300648,1610612749,Milwaukee,Bucks,MIL,bucks,240.000000:00,141,47,39,8,16,0,3,7,4,8,12,0,3,3,2,3
22300648,1610612740,New Orleans,Pelicans,NOP,pelicans,240.000000:00,117,38,21,17,12,0,14,31,1,0,1,2,14,16,7,16
22300649,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,113,35,23,12,16,0,12,26,6,3,9,1,11,12,2,12
22300649,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,112,32,22,10,10,1,11,28,3,2,5,2,5,7,5,7
22300646,1610612738,Boston,Celtics,BOS,celtics,240.000000:00,96,63,41,22,2,1,5,13,2,0,2,1,3,3,2,4
22300646,1610612746,LA,Clippers,LAC,clippers,240.000000:00,115,57,31,26,12,1,5,11,5,5,10,0,3,3,2,3
22300651,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,115,28,22,6,8,0,2,5,2,0,2,0,7,7,4,7
22300651,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,120,35,24,11,5,1,6,14,5,2,7,1,4,5,3,5
22300650,1610612744,Golden State,Warriors,GSW,warriors,290.000000:00,144,52,33,19,13,1,29,59,1,3,4,1,10,13,7,11
22300650,1610612747,Los Angeles,Lakers,LAL,lakers,290.000000:00,145,48,25,23,9,0,10,21,1,3,4,0,12,14,7,12
22300654,1610612765,Detroit,Pistons,DET,pistons,240.000000:00,120,50,27,23,16,0,12,27,6,4,10,2,2,4,3,4
22300654,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,104,47,34,13,16,0,8,17,0,2,2,0,5,5,3,5
22300652,1610612754,Indiana,Pacers,IND,pacers,240.000000:00,116,28,16,12,15,0,3,6,3,1,4,0,4,4,2,4
22300652,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,110,25,15,10,13,1,5,11,4,1,5,0,6,6,1,6
22300656,1610612757,Portland,Trail Blazers,POR,blazers,240.000000:00,96,29,16,13,9,0,7,15,0,4,4,0,1,1,0,1
22300656,1610612741,Chicago,Bulls,CHI,bulls,240.000000:00,104,40,19,21,21,1,7,14,1,2,3,2,4,6,5,6
22300655,1610612753,Orlando,Magic,ORL,magic,240.000000:00,113,35,29,6,25,0,6,12,2,3,5,2,3,5,4,5
22300655,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,98,39,24,15,22,0,16,33,2,2,4,1,5,6,4,6
22300653,1610612737,Atlanta,Hawks,ATL,hawks,240.000000:00,126,40,24,16,10,3,2,4,6,3,9,0,1,0,0,1
22300653,1610612761,Toronto,Raptors,TOR,raptors,240.000000:00,125,41,28,13,16,0,6,14,3,3,6,2,5,5,2,7
22300666,1610612742,Dallas,Mavericks,DAL,mavericks,240.000000:00,131,29,19,10,8,1,6,15,4,7,11,2,8,8,2,10
22300666,1610612753,Orlando,Magic,ORL,magic,240.000000:00,129,31,16,15,15,1,9,20,4,5,9,0,8,8,4,8
22300665,1610612759,San Antonio,Spurs,SAS,spurs,240.000000:00,113,34,24,10,12,0,7,15,1,1,2,0,2,2,1,2
22300665,1610612764,Washington,Wizards,WAS,wizards,240.000000:00,118,42,30,12,14,0,8,16,3,3,6,1,4,5,2,5
22300662,1610612745,Houston,Rockets,HOU,rockets,240.000000:00,135,42,25,17,19,0,8,16,1,2,3,0,3,3,2,3
22300662,1610612747,Los Angeles,Lakers,LAL,lakers,240.000000:00,119,43,21,22,10,0,11,27,2,3,5,1,6,7,4,7
22300664,1610612760,Oklahoma City,Thunder,OKC,thunder,240.000000:00,101,42,29,13,13,0,5,14,4,5,9,0,5,5,3,5
22300664,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240.000000:00,107,34,22,12,12,1,5,11,0,2,2,2,1,2,2,3
22300663,1610612763,Memphis,Grizzlies,MEM,grizzlies,240.000000:00,94,33,19,14,28,0,1,2,1,4,5,0,5,5,0,5
22300663,1610612758,Sacramento,Kings,SAC,kings,240.000000:00,103,48,32,16,14,1,6,12,1,3,4,2,3,5,2,5
22300661,1610612748,Miami,Heat,MIA,heat,240.000000:00,105,54,30,24,14,0,5,14,1,2,3,1,8,9,2,9
22300661,1610612756,Phoenix,Suns,PHX,suns,240.000000:00,118,43,28,15,12,0,9,19,5,4,9,4,5,9,5,9
22300660,1610612751,Brooklyn,Nets,BKN,nets,240.000000:00,147,42,30,12,13,0,17,37,3,7,10,0,6,6,3,6
22300660,1610612762,Utah,Jazz,UTA,jazz,240.000000:00,114,41,25,16,18,0,6,12,3,2,5,1,1,2,1,2
